ARBE:2,84954618473896
ARBKL:6,2258453815261
AQB:9,12692168072289
ARCC:19,0206425502008
AQST:1,5025421686747
ARCT:24,4417469959839
ARAY:3,02253012048193
ARDX:3,81195180722891
ARBK:1,37531726907631
AREC:1,52938353413655
ARCB:96,9402608473896
ARCE:12,9466658634538
ARDS:0,335226967871486
AREB:2,81410240963855
ARHS:9,95566064257028
ARKO:7,96139558232932
ARGX:429,418391704819
ARIZ:10,5209056224899
ARKR:17,2285742730924
ARQQ:1,29269879518072
ARQT:9,63101604819276
ARLP:20,3730723032129
ARRY:20,3277409879518
AROW:23,5888152289157
ARQQW:0,4355421686747
ARTE:10,4739818584071
ARRW:10,3503694779116
ARTW:2,34196787148594
ARTL:2,07600803212851
ARVN:26,0245381164659
ARYD:10,5269337349398
ARTNA:49,9241766907631
ASLE:15,7691506004016
ARVL:5,54119478313253
ASMB:1,079859437751
ARWR:31,0253273293173
ASND:98,2464477991968
ASPA:11,2733535927602
ASPU:0,16936624497992
ASLN:2,67799598393574
ASML:653,547630955823
ASRV:3,14072289156627
ASO:54,6610221405622
ASTE:42,5894778433735
ASPAU:11,1369782828054
ASTS:4,75106626506024
ASPS:5,10413654618474
ASUR:11,421546184739
ASRT:4,29331325301205
ATAI:1,67429919678715
ASTC:10,7701004016064
ATCOL:23,6488795240964
ASTL:7,35156827309237
ATEC:14,2097188674699
ASTR:5,03263052208836
ATEX:32,1695763232932
ATHE:2,89002008032128
ASYS:8,76626506024096
ATIF:1,68524899598394
ATLCL:22,1787550381526
ATER:0,648829317269076
ATLO:19,7699999678715
ATHA:2,63189357429719
ATHX:0,761093393574297
ATOS:0,803574297188755
ATRC:43,7040763032129
ATLC:32,1463453895582
ATLCP:19,8415521827309
ATNF:1,45134136546185
ATRO:15,6423293032129
ATNI:38,0875501987952
ATSG:20,6954619116466
ATOM:7,06016265060241
ATRA:2,30998995983936
ATXS:10,0337449819277
ATRI:524,51499865261
AUB:31,5037751365462
ATXI:0,940198795180722
AUBN:22,1449397891566
AUGX:3,60103815261044
AUPH:9,13016465863454
AUBAP:21,632295997992
AURA:10,1557630522088
AUDC:12,058494
AUID:5,98709236947792
AUTL:2,58579919678715
AUR:2,06341365461848
AUUD:0,574056224899599
AUVIP:11,7667108353414
AVAH:1,40097590361446
AUVI:58,8680522048193
AVAV:101,540642670683
AVDX:9,66014257028112
AVGO:759,897208455823
AVGR:10,3605983835341
AVHIU:10,5367068273092
AVDL:11,327811246988
AVIR:3,61386947791165
AVO:10,9692269076305
AVHI:10,6101827309237
AVT:45,7956425823293
AVID:27,1256526121076
AVTX:1,78408634538153
AVNW:31,7508433212851
AWH:4,80385542168675
AVPT:5,80947791164659
AXDX:6,46979919678715
AVRO:1,23184738955823
AXLA:9,15878335542168
AVTE:18,1698132269076
AXON:203,543253403614
AVXL:8,30947791164659
AXTI:3,344859437751
AWRE:1,60909638554217
AYTU:2,39234939759036
AXGN:7,83602409638554
AZN:68,5818273694779
AXNX:56,0704215983936
AZTA:49,1982932469879
AXSM:70,2335722409639
BAFN:14,2445240963855
AY:23,7943072690763
AYRO:4,1908032128514
BANF:87,7569277690763
AZ:1,68153614457831
BANX:17,3198996566265
AZPN:192,779738588353
BAND:14,8781024076305
BASE:16,0164859437751
BATRK:36,141269002008
BBCP:7,4589578313253
BANR:50,0536346064257
BBIO:20,0663835522088
BAOS:5,66898995783133
BBLGW:2,07831526104418
BBSI:92,7262049598394
BATRA:38,4987167791165
BBGI:0,958393574297189
BBIG:4,06257509638554
